Date,Adj Close (2822),Adj Close (2303),Adj Close (2008),Adj Close (2308),Adj Close (1301),Adj Close (2330),Adj Close (2474),Adj Close (2477),Adj Close (2015),Adj Close (3711),Adj Close (2476),Adj Close (2891),Adj Close (2002),Adj Close (1303),Adj Close (2887),Adj Close (2912),Adj Close (2884),Adj Close (2723),Adj Close (2920),Adj Close (2412),Adj Close (2831),Adj Close (2827),Adj Close (2317),Adj Close (2382),Adj Close (1216),Adj Close (2454),Adj Close (2881),Adj Close (2882),Adj Close (6669),Adj Close (1309),Adj Close (6505),Adj Close (2603),Adj Close (2886),Adj Close (2885)
2010/6/25,,7.621489525,8.857549667,64.5846405,33.61405945,38.8744278,39.88646698,6.689162731,19.26471519,21.8868866,11.53632069,6.389319897,15.92253304,27.11123466,4.005141258,59.79651642,3.783074141,,,43.44641113,,,49.6288147,25.31059647,15.27237034,236.5133972,14.96880531,23.24833107,,6.44198513,50.00114059,17.29892349,8.229296684,8.393183708
2010/6/28,,7.648044109,8.80888176,65.20563507,34.27415466,39.06436539,39.49209213,6.689162731,19.46538925,21.968256,11.39985847,6.460114479,15.92253304,27.73808479,4.132287025,59.17037582,3.824799061,,,43.78959274,,,49.6288147,25.18255043,15.42188835,228.1716461,15.02948666,23.7460041,,6.884352684,50.90089798,18.16386986,8.322546959,8.536251068
2010/6/29,,7.568376541,8.721279144,65.82663727,33.96949005,38.62116623,39.09774399,6.577676773,19.44309044,21.43938828,11.24055195,6.389319897,15.71302891,27.16347885,4.005141258,57.79286575,3.741349697,,,43.72094727,,,49.83474731,25.18255043,15.1869297,226.699585,15.04971218,23.22463417,,6.663167953,50.5795517,17.68815041,8.229296684,8.417028427
2010/6/30,,7.621489525,8.585009575,64.27412415,34.52803421,38.36790848,39.43576813,6.494062424,18.99714851,20.86983681,11.01270008,6.283126831,15.60827446,27.00675964,3.973354101,59.54605103,3.657899141,,,43.85822296,,,46.95174789,24.9691391,15.20828533,222.0380249,14.60469913,22.77435875,,6.580224514,50.06540298,17.68815041,8.06610775,8.273962975
2010/7/1,,7.515266418,8.536341667,64.5846405,33.91871643,38.11466217,38.81606293,6.466190815,18.84106445,20.54438591,11.14978123,6.265425682,15.50351906,26.58885956,3.941566944,58.23115921,3.671807051,,,43.92685699,,,46.74581528,24.58500099,15.37916565,216.8856964,14.58447075,22.56106567,,6.497279644,49.2299118,18.29361343,8.042796135,8.250119209
2010/7/2,,7.488710403,8.439005852,66.75814056,33.71561432,38.17797089,38.36536789,6.744904995,18.99714851,20.62574959,11.05839348,6.530911446,15.5558939,26.64109802,4.052821159,58.29378891,3.852616549,,,44.61322021,,,46.12802505,23.98745346,15.76364708,208.7893219,14.92834663,22.75066185,,6.469632626,50.45101547,19.02881813,8.392484665,8.321650505
2010/7/5,,7.594933033,8.468206406,68.9316864,34.37570572,38.8744278,39.09774399,6.772778034,19.08633804,20.74779892,11.1269331,6.690201759,15.6344614,27.0589962,4.227649689,57.98070526,3.936066628,,,44.88776398,,,47.77545547,24.84109306,16.10540581,215.9043732,15.15085697,22.75066185,,6.469632626,51.0294342,19.02881813,8.625606537,8.655471802
2010/7/6,,7.727711201,8.536341667,68.9316864,35.39123917,39.87272263,40.0554657,6.995749474,19.57687759,21.27665901,11.33131886,6.690201759,15.97490978,28.05151176,4.259435654,57.91809464,4.047332764,,,45.29957581,,,47.98138809,25.52400589,16.06268883,222.2833252,15.41381741,23.3493576,,6.552576542,51.73639679,19.7207737,8.625606537,8.822379112
2010/7/7,,7.807378769,8.604476929,69.24217224,35.54357147,39.60644913,40.28081131,7.107234955,19.53227615,21.23597908,11.49062824,6.6194067,15.84397316,28.73059464,4.179967403,58.54423141,3.991699934,,,45.09366608,,,47.98138809,25.18255043,15.87044907,219.8298798,15.53519154,23.42120743,,6.414336205,51.12932205,20.23974037,8.578982353,8.750847816
2010/7/8,,7.807379723,8.594742775,71.10520172,36.20366669,40.20554352,40.16814804,7.051493168,19.53227615,21.43938828,11.49062824,6.530911446,15.94871998,28.73059464,4.19586134,60.10958481,4.047332764,,,45.29957581,,,49.42288208,25.60937691,15.99860573,222.7740173,15.53519154,23.63673782,,6.497279644,51.6689415,19.80726814,8.578982353,8.876220703
2010/7/9,,7.889852047,8.487673759,73.89972687,36.71143723,40.20554352,39.99913788,7.079363346,19.62146568,21.60211372,11.55916977,6.6194067,15.94871998,29.40968513,4.19586134,61.04880905,4.033424854,,,45.29957581,,,49.6288147,26.12157059,15.97724438,231.3611603,15.61610031,24.09175301,,6.497279644,51.53404617,19.63427734,8.578982353,8.926366806
2010/7/12,,7.889852047,8.370871544,70.79469299,36.81298447,39.80615997,40.84418488,7.162979126,19.6437664,21.56143761,11.35416508,6.690201759,15.94871998,29.25296783,4.243541718,60.98619843,3.991699934,,,45.29957581,,,49.83474731,26.07888031,15.91316605,229.6436768,15.41381741,23.61279297,,6.52492857,51.53404617,19.20180511,8.532359123,8.976513863
2010/7/13,,7.917341709,8.283268929,71.41568756,36.35598755,39.67302704,41.74557495,7.135106087,19.6437664,21.64279366,11.28624249,6.654802799,15.89634609,29.46925354,4.27532959,60.29743958,3.991699934,,,45.29957581,,,49.42288208,26.07888031,15.84908676,226.9448853,15.5756464,23.56489563,,6.414336205,51.39913559,19.41804123,8.509046555,8.951442719
2010/7/14,,8.164758682,8.302735329,72.51077271,36.66064835,40.20554352,43.1539917,7.135106087,19.75525093,22.25302505,11.39985847,6.796395779,16.00110054,30.55070114,4.434263229,61.92539978,4.061241627,,,45.57410812,,,50.86439514,26.63375282,16.01996422,233.078598,15.69701672,24.33123207,,6.44198513,52.4783783,20.1099987,8.975296974,9.026662827
2010/7/15,,8.109776497,8.302735329,71.54397583,37.14444351,40.13898468,42.4216156,7.162979126,19.68836021,22.29371071,11.67278385,6.955686569,15.92253304,31.36178398,4.57730341,62.61417007,4.116875172,,,45.16230392,,,50.65846252,26.76179886,16.01996422,227.1902313,15.65655899,24.33123207,,6.469632626,52.34347153,20.15324593,8.905357361,9.101884842
2010/7/16,,8.137268066,8.322203636,69.61035156,36.87567139,39.87272263,41.0695343,7.162979126,19.44309044,21.72415924,11.37701321,7.044180393,15.81778049,31.74028397,4.609090805,66.3710022,4.144691944,,,45.23094177,,,49.6288147,27.31666946,15.84908676,230.1344147,15.47450542,25.0496769,,6.469632626,52.07366562,19.67752647,8.905357361,9.327550888
2010/7/19,,8.082286835,8.312469482,72.18850708,36.33812332,40.6715126,41.40755463,7.358078957,20.42416573,21.43938828,11.37701321,6.97338438,16.07966805,31.0373497,4.640877724,64.80564117,4.186417103,,,45.36820984,,,49.01104355,27.14593887,15.93452549,227.6809845,15.53519154,24.3791275,,6.44198513,51.93876266,19.7207737,8.951982498,9.202181816
2010/7/20,,8.109776497,8.254067421,74.44441223,36.44562912,40.93777847,43.09766388,7.358078957,20.17889595,21.80552292,11.4227066,6.991083145,16.18441772,31.14549065,4.609090805,64.80564117,4.17250824,,,45.50548553,,,49.21696091,27.18862152,16.04132843,229.6436768,15.55542088,24.666502,,6.497279644,52.61329269,19.28830147,8.92866993,9.177106857
2010/7/21,,8.137268066,8.185933113,72.83306885,36.82192612,41.13746643,44.22439194,7.85976553,19.91133499,21.76484489,11.46778107,6.937988281,16.21060944,31.19956398,4.609090805,64.80564117,4.116875172,,,45.78002548,,,49.01104355,27.06057739,15.99860573,226.699585,15.45427895,24.42702866,,6.939648151,52.4783783,20.19649315,8.882043839,8.951442719
2010/7/22,,8.054796219,8.185933113,69.61035156,36.49938965,41.27060318,43.26666641,7.971252441,20.17889595,21.4800663,11.63941956,6.849491596,16.47249031,30.82105446,4.513730049,64.4925766,4.061241627,,,45.71138763,,,49.01104355,26.55478477,15.93452549,222.2833252,15.3935957,24.18754578,,6.773759842,51.87130737,20.45597839,8.812108994,8.750847816
2010/7/23,,8.054796219,8.137265205,69.93262482,37.09069061,41.80311966,42.53429794,8.026995659,20.42416573,21.968256,11.7843008,6.902590275,16.6558075,31.25363922,4.609090805,64.17950439,4.116875172,,,46.26047516,,,51.48217773,26.60009766,16.01996422,230.625061,15.59587669,24.2354393,,6.829056263,52.14111328,20.75870895,8.882043839,8.80099678
2010/7/26,,8.137268066,8.370871544,71.54397583,36.55313873,41.66999054,41.80190659,8.58442688,21.31605148,22.45643425,11.71185875,6.991083145,16.92201614,31.19956398,4.624984264,65.11872864,4.130783558,,,46.12320709,,,53.12960434,26.73604584,16.04132843,235.5320435,15.55542088,24.2354393,,7.022592068,51.26422882,20.80195427,8.905357361,8.926366806
2010/7/27,,8.109776497,8.166466713,72.18850708,35.85433578,41.60342026,40.56249619,8.612298965,20.62483978,23.21247292,11.66356564,6.867191315,16.9499855,29.63147545,4.529624462,65.11872864,4.075149536,,,45.91729355,,,53.54146194,26.55478477,16.01996422,237.0041046,15.45427895,23.85226822,,7.022592068,50.31988907,20.32623291,8.812108994,8.851143837
2010/7/28,,8.027304649,8.156732559,73.15533447,36.06935501,41.93624878,40.11180878,8.472939491,20.73632431,23.03112221,11.83194065,6.867191315,16.89404488,30.11812401,4.529624462,65.74486542,4.15860033,,,45.91729355,,,53.95332336,26.37352371,16.34036446,233.5478668,15.73746777,24.13965034,,6.967295647,51.12932205,20.41273117,8.882043839,9.051736832
2010/7/29,,7.944832802,8.721279144,72.51077271,36.44562912,41.93624878,40.28081131,8.110609055,20.84780693,23.07646179,11.7843008,6.878518105,17.00592804,30.87513161,4.513730049,66.05792999,4.17250824,,,46.32911301,,,53.95332336,26.37352371,16.53260803,225.6220245,15.98020935,24.42702866,,7.050240517,50.92696762,20.49922371,8.905357361,8.976513863
2010/7/30,,7.807379723,8.565542221,71.22169495,35.96183777,41.53685379,40.61884308,7.915509701,20.44646263,22.80443764,11.71185875,6.96926403,16.97795868,30.4966259,4.545516491,65.74486542,4.130783558,,,46.60364914,,,53.12960434,26.28289795,16.25492668,229.0565796,15.89929581,24.13965034,,7.160833359,50.18497849,20.58571815,8.92866993,8.976513863
2010/8/2,,7.972322941,8.536341667,73.15533447,36.44562912,41.47029114,41.40755463,8.110609055,20.95929718,22.98579407,11.59178066,7.241499901,17.25765991,31.0373497,4.73623848,65.74486542,4.228141785,,,47.0154686,,,54.98295593,26.82667542,16.40444565,227.4714355,16.1824894,25.14546776,,7.160833359,50.85950851,20.49922371,9.255043983,9.352625847
2010/8/3,,7.917341709,8.672611237,72.51077271,36.76815796,41.27060318,41.0695343,8.138482094,21.91807175,23.39382172,11.90438366,7.187053204,17.45345306,31.30770493,4.799812317,66.68408203,4.255959034,,,47.2213707,,,56.01261902,26.55478477,16.55396461,231.4343567,16.26340675,25.14546776,,7.216128349,51.19677353,20.45597839,9.394920349,9.603364944
2010/8/4,,7.862360477,8.565542221,72.83306885,36.98318481,41.27060318,41.40755463,7.996695995,22.20793152,23.34848022,12.19283867,7.187053204,17.4254818,31.63213539,4.831598282,67.07290649,4.269866467,,,47.35864258,,,55.18889236,25.8297348,16.78892517,231.6985168,16.46568298,25.69866753,,7.382017136,51.12932205,20.93169785,9.324982643,9.528143883
2010/8/5,,7.917341709,8.565542221,72.83306885,36.71440887,41.20403671,41.97093201,7.741481304,22.02955818,23.12179947,12.50544262,7.13260603,17.39751053,31.36178398,4.783918381,68.04498291,4.242050171,,,47.29000854,,,55.18889236,24.37965012,16.53260803,231.4343567,16.26340675,25.49750328,,7.105535984,51.12932205,20.75870895,9.348294258,9.553218842
2010/8/6,,7.889852047,8.555809021,70.57717133,36.98318481,40.53837204,42.64696503,7.826553822,22.25252914,22.94045067,12.57788467,7.150753975,17.31359863,31.84842873,4.831598282,68.3690033,4.28377533,,,47.35864258,,,55.60075378,24.42496109,16.87436485,234.8688354,16.1824894,25.44721413,,7.326720238,51.33167648,20.88845062,9.348294258,9.653514862
2010/8/9,,7.944832802,8.633677483,71.22169495,37.19820023,40.40524673,42.30893707,8.1668396,22.96603775,22.84977722,12.21698761,7.368544102,17.36954308,32.38914871,5.006425858,72.25727081,4.353317261,,,46.94684219,,,56.01261902,24.28902054,16.87436485,244.6440277,16.72864532,25.84954453,,7.437313557,51.46658325,21.27767563,9.534794807,9.904256821
2010/8/10,,7.889852047,8.516874313,71.86624908,37.25194931,40.60494614,41.52022934,7.968338966,22.52009201,22.94045067,12.33706856,7.259649277,17.34157181,32.22693253,4.942852497,74.20142365,4.28377533,,,46.39774323,,,55.18889236,23.79055023,16.87436485,239.3601379,16.66796494,25.49750328,,7.160833359,51.26422882,21.53715706,9.534794807,9.753811836
2010/8/11,,7.834868908,8.38060379,71.86624908,37.41321945,40.60494614,41.12586594,7.911625385,22.14104271,22.75910568,12.38536263,7.114457607,17.34157181,32.49729538,4.831598282,70.96118927,4.255959034,,,46.46638107,,,53.95332336,24.01712227,16.72484589,240.4169464,16.85306931,25.12031937,,7.077888489,51.26422882,21.9696331,9.436749458,9.503070831
2010/8/12,,7.752397537,8.370871544,70.89942932,37.62823486,40.07242203,41.68924332,8.195195198,22.02955818,22.07905579,12.33706856,7.277799129,17.20172119,32.01064682,4.974956512,69.34107208,4.214233398,,,46.58320236,,,53.54146194,24.01712227,16.79026604,242.5305023,16.7861042,24.8437233,,7.022592068,50.58969879,20.93169785,9.436749458,9.553218842
2010/8/13,,7.752397537,8.400072098,70.89942932,37.84325027,40.00584793,42.59062576,8.422054291,22.07415199,21.8523674,12.52958584,7.332244873,17.28563118,32.49729538,4.957314491,68.69301605,4.242050171,,,46.72922897,,,53.74739838,24.06244087,16.95816612,243.0589142,16.74145889,24.94430351,,7.271424294,50.58969879,21.01819229,9.436749458,9.778885841
2010/8/16,,7.697416306,8.439005852,70.89942932,37.84325027,40.13898468,41.80190659,8.33698082,22.18564034,22.03371429,12.43300247,7.350395679,17.22968864,32.49729538,4.922031879,72.25727081,4.214233398,,,46.8752594,,,54.36516953,24.06244087,17.10208321,243.0589142,16.96467972,24.91915512,,7.216128349,50.58969879,21.4074173,9.436749458,9.728737831
2010/8/17,,7.642434597,8.662878036,70.25489044,37.62823486,39.80615997,41.40755463,8.1668396,22.02955818,21.76169395,12.36121368,7.277799129,17.1178093,32.44322205,4.851464748,74.20142365,4.200325012,,,47.3863678,,,54.15924835,24.01712227,18.27739906,240.9453278,16.8753891,24.89401627,,7.133185387,50.25242996,20.93169785,9.412239075,9.503070831
2010/8/18,,7.614943027,8.711545944,73.15533447,37.57448578,39.67302704,41.52022934,8.733980179,21.89577484,21.76169395,12.50544262,7.096307755,17.17374992,32.44322205,4.798539162,74.20142365,4.17250824,,,47.67841339,,,53.95332336,23.88118172,17.94159698,241.4736786,16.69681549,24.76828194,,7.105535984,50.05007553,19.80726814,9.559304237,9.402773857
2010/8/19,,7.669925213,8.575276375,76.05576324,38.27329636,40.00584793,42.70330048,9.329479218,21.87347984,22.03371429,12.69796371,6.951114655,17.20172119,32.71358109,4.639766216,73.22935486,4.088963985,,,47.45937729,,,55.60075378,24.01712227,18.08551216,242.0021057,16.51823997,24.26537895,,7.133185387,49.84771347,19.7207737,9.412239075,9.377698898
2010/8/20,,7.614943027,8.49740696,75.08894348,37.89700699,39.87272263,42.19626617,9.98169136,21.71739578,22.07905579,12.50544262,6.96926403,17.14578056,32.71358109,4.727973461,72.90533447,4.088963985,,,47.3863678,,,55.39482117,23.65460587,17.89362335,239.3601379,16.51823997,24.5922718,,7.077888489,49.78026581,20.02350426,9.412239075,9.302477837
2010/8/23,,7.559962273,8.49740696,75.73348236,38.1120224,40.00584793,41.68924332,10.66226196,22.07415199,22.30573845,12.45714951,7.114457607,17.1178093,33.30837631,4.86910677,73.22935486,4.176898479,,,47.3863678,,,55.60075378,23.65460587,17.7976799,236.7182159,16.85306931,24.94430351,,7.216128349,49.78026581,19.89376259,9.632840157,9.553218842
2010/8/24,,7.42250824,8.565542221,75.73348236,37.89700699,39.67302704,41.97093201,11.39954472,22.29712105,21.98837471,12.43300247,7.187053204,17.03389931,33.36244583,4.833823681,76.46959686,4.132932186,,,47.0212822,,,54.77702713,23.51865387,17.77369118,236.1898193,16.69681549,24.81857491,,6.884352684,49.51045227,19.93700981,9.755393028,9.653514862
2010/8/25,,7.202581406,9.081421852,72.18850708,37.14444351,39.07394028,40.73151398,12.19354153,21.67280388,21.35366249,12.12039661,6.987413883,16.72622299,32.49729538,4.657407284,74.20142365,4.030341625,,,46.80224228,,,55.87318039,22.70297623,17.26998138,227.7355652,16.36198807,23.78761482,,6.52492857,48.2288475,18.85582733,9.412239075,9.327550888
2010/8/26,,7.28505373,8.448740005,72.51077271,37.35945892,39.1404953,40.61884308,11.34283066,21.40524101,21.03630447,12.02446365,6.805921078,16.75419426,33.20022583,4.516273499,71.60923004,4.088963985,,,47.16732025,,,55.63938522,22.63500404,16.86222267,231.4343567,16.27269554,23.48586464,,6.469632626,48.09394073,18.89907265,9.265173912,9.07681179
2010/8/27,,7.17509079,9.032752991,76.05576324,37.46697617,39.1404953,40.28081131,10.54883194,21.71739578,21.21764755,11.90438366,6.860368729,17.00592804,33.25430298,4.569198132,70.63716125,4.162242889,,,47.24033356,,,56.10694504,22.43108368,17.07809448,230.6417389,16.42895317,23.43557739,,6.44198513,48.29629517,19.02881813,9.51028347,9.177106857
2010/8/30,,7.17509079,8.886750221,75.41121674,38.16578293,39.5398941,41.23854065,10.26526165,21.85117722,20.58293152,11.88023567,6.91481638,17.03389931,33.52466202,4.692689896,73.22935486,4.162242889,,,47.45937729,,,56.5745163,22.65766716,17.8216629,230.1133881,16.62985039,23.38528252,,6.386688709,48.63356018,18.85582733,9.657348633,9.227256775
2010/8/31,,7.147601128,8.565542221,78.31165314,38.16578293,39.2070694,39.88646698,9.98169136,21.94036865,19.99355507,11.49519157,6.932529449,16.9499855,33.41651535,4.622123241,76.79360962,4.20621109,,,47.82444382,,,52.8340416,22.02324867,17.77369118,230.6417389,16.67448997,23.18411827,,6.165503979,48.49865341,18.38010788,9.485772133,9.126958847
2010/9/1,,7.120109558,8.711545944,78.31165314,38.27329636,39.34019089,40.16814804,10.26526165,22.16334152,19.90287971,11.61592674,7.009772778,16.9499855,33.52466202,4.639766216,74.84947205,4.220866203,,,48.70062637,,,50.73003387,20.59582138,18.03754044,231.1701355,16.76378059,23.48586464,,6.303744793,49.51045227,19.41804123,9.657348633,9.101884842
2010/9/2,,7.257563591,8.662878036,78.95619202,38.70332718,39.60644913,40.56249619,9.924976349,22.02955818,20.58293152,11.83194065,7.241499901,17.00592804,34.01131058,4.675048351,73.55338287,4.352768421,,,48.70062637,,,51.66514587,20.84505272,17.98957062,235.1330261,16.76378059,23.41043282,,6.303744793,50.11753464,19.54778481,9.68185997,9.227256775
2010/9/3,,7.340034485,8.731013298,78.63391876,38.64957047,39.80615997,41.52022934,10.605546,22.05185699,20.94563103,11.97616959,7.318742752,17.08983994,33.9031601,4.692689896,75.82155609,4.396735191,,,48.91965485,,,52.1327095,21.20757484,17.86963272,250.9846954,16.8307476,23.46072006,,6.44198513,50.05007553,19.37479591,9.730881691,9.352625847
2010/9/6,,7.3125453,8.760213852,77.98937225,38.59581375,40.27211761,41.23854065,10.35033226,22.25252914,20.85495567,12.09690475,7.299431801,17.34157181,34.11944962,4.675048351,77.11763763,4.382079601,,,49.13870621,,,50.73003387,22.20450974,17.94159698,252.0414886,16.85306931,23.81275749,,6.414336205,50.38733292,19.07206535,9.730881691,9.477994919
2010/9/7,,7.230072975,8.925684929,77.98937225,38.70332718,40.07242203,40.78784943,10.06676197,23.76873398,20.9909668,11.95202351,7.260810852,17.90097809,34.38981247,4.727973461,77.44165802,4.382079601,,,48.91965485,,,50.26247025,22.65766716,17.91760826,249.3995514,16.7861042,23.63673782,,6.552576542,51.19677353,18.94232178,9.730881691,9.427848816
2010/9/8,,7.28505373,8.711545944,79.6007309,38.64957047,39.47332001,40.61884308,9.811548233,23.1444149,20.94563103,12.00031567,7.183568001,17.70518684,34.55202866,4.727973461,75.82155609,4.396735191,,,49.21172333,,,50.49625397,22.4990654,18.13348198,246.7576294,16.60752678,23.38528252,,6.52492857,51.26422882,18.59634399,9.779904366,9.302477837
2010/9/9,,7.28505373,8.516874313,78.31165314,38.54206848,39.60644913,40.95685196,9.44290638,23.1444149,20.67360878,12.04861069,7.260810852,17.64924812,34.60610199,4.675048351,76.14555359,4.396735191,,,49.57679749,,,50.0287056,22.3631134,17.96558189,243.8514557,16.54056168,23.20926857,,6.414336205,50.79205322,17.77464485,9.68185997,9.202181816
2010/9/10,,7.367526054,8.585009575,78.63391876,38.97210312,39.47332001,40.39348984,9.272764206,23.27820015,21.08163834,12.07275867,7.280121326,17.76112366,35.09274673,4.710332394,76.46959686,4.470014095,,,49.50378036,,,50.49625397,22.06856537,18.30138588,250.9846954,16.89771271,23.63673782,,6.469632626,51.26422882,18.07737541,9.706371307,9.277402878
2010/9/13,,7.532472134,8.643410683,80.5675354,40.31596375,40.53837204,40.16814804,9.896619797,23.63495064,21.30832481,12.19283867,7.492540359,17.95691872,36.22826004,4.957314491,81.00593567,4.616572857,,,50.23392868,,,53.76916504,22.20450974,18.7091465,253.6266479,17.47808456,24.39110374,,6.552576542,52.68074036,18.76933479,10.04952621,9.603364944
2010/9/14,,7.669925213,8.760213852,79.92300415,40.26221848,40.60494614,40.28081131,9.924976349,23.50116348,21.94303894,12.36121368,7.531159878,18.01285553,36.06605148,4.904389858,79.70983124,4.689850807,,,50.37995148,,,54.0029335,22.04590988,18.66117477,256.2685852,17.41111755,24.44139671,,6.497279644,52.88309479,18.59634399,10.24561405,9.628440857
2010/9/15,,7.614943027,8.740746498,81.21208191,40.5847435,40.73807526,40.74449158,9.868264198,23.63495064,21.94303894,12.48129559,7.569782734,18.01285553,36.12011719,4.939674377,80.68190002,4.748476028,,,50.45296478,,,54.0029335,22.38577461,18.7091465,252.5698853,17.72362518,24.64255905,,6.52492857,53.08544922,18.85582733,10.39268112,9.703661919
2010/9/16,,7.532472134,8.633677483,81.21208191,40.20845795,40.27211761,40.97631454,9.527978897,23.41197777,21.8523674,12.24112988,7.51184988,17.92894936,36.17419434,4.904389858,79.38580322,4.660540581,,,50.01488876,,,53.76916504,22.24982643,18.63719749,250.9846954,17.45576096,24.49168205,,6.52492857,52.00621033,18.89907265,10.24561405,9.553218842
2010/9/17,,7.587451458,8.760213852,81.21208191,40.26221848,40.73807526,40.86039734,10.18019295,23.36738396,22.21505547,12.24112988,7.569782734,17.90097809,36.33640671,4.904389858,81.65396881,4.645884514,,,50.23392868,,,53.76916504,22.09122467,18.75712013,252.8341064,17.67898369,24.49168205,,6.52492857,52.07366562,19.59103203,10.19659042,9.628440857
2010/9/20,,7.559962273,8.877016068,82.17890167,40.47723389,41.27060318,40.6285553,10.32197571,23.8579216,22.21505547,12.21698761,7.589091301,18.15270805,36.55269241,4.904389858,82.30200195,4.675195217,,,50.30694199,,,53.76916504,21.66072845,18.99698257,250.1921234,17.54504776,24.64255905,,6.60787344,52.41092682,19.46128845,10.24561405,9.653514862
2010/9/21,,7.614943027,8.867282867,82.82342529,40.47723389,41.13746643,42.07751846,10.06676197,23.63495064,22.53241539,12.09690475,7.666335106,18.15270805,36.7149086,4.939674377,83.59811401,4.777785778,,,50.30694199,,,54.23672485,21.68338585,18.99698257,249.3995514,17.61201286,24.5922718,,6.663167953,52.68074036,19.15855789,10.34365749,9.653514862
2010/9/23,,7.614943027,8.935418129,83.79025269,40.90726089,39.93928528,42.07751846,10.09511948,23.36738396,22.53241539,12.24112988,7.762888908,18.1247406,36.76898193,5.04552412,89.43053436,4.777785778,,,50.30694199,,,55.17183304,21.59275436,19.06894302,245.7008057,17.38879395,24.36595917,,6.690815926,52.95054626,18.85582733,10.53974724,9.678587914
2010/9/24,,7.532472134,9.159290314,83.79025269,41.12228775,40.00584793,41.43997192,10.09511948,23.50116348,22.30573845,12.52958584,7.72426796,18.01285553,36.7149086,5.027882099,87.81044006,4.821753025,,,50.59899139,,,54.93805313,21.45680618,19.14089966,235.6614075,17.34415245,24.51683235,,6.690815926,53.28781891,18.63959312,10.39268112,9.653514862
2010/9/27,,7.559962273,9.120355606,82.82342529,41.6060791,40.40524673,41.15019226,9.98169136,23.18901062,22.39640808,12.55373573,7.685645103,18.1247406,36.93120193,5.027882099,87.48640442,4.880375862,,,51.11009979,,,54.70426941,21.45680618,19.59663582,238.8317566,17.32183075,24.26537895,,6.690815926,53.69252396,18.81258011,10.44170284,9.578292847
2010/9/28,,7.559962273,9.091155052,84.11251068,41.65984344,40.60494614,41.49794388,9.754834175,23.27820015,22.48708344,12.50544262,7.608403206,18.06879807,36.98527527,4.974956512,87.16238403,4.821753025,,,51.11009979,,,54.93805313,22.13654137,19.59663582,240.1527405,17.23254013,24.08935547,,6.718464375,53.96233368,18.94232178,10.31914616,9.452921867
2010/9/29,,7.559962273,9.100889206,83.46796417,41.28355026,40.93777847,42.07751846,9.754834175,23.36738396,23.07646179,12.50544262,7.62771368,18.09676743,36.66083908,4.974956512,85.21822357,4.807098389,,,51.11009979,,,54.93805313,22.79361343,19.57264519,237.2465668,17.25486565,24.13965034,,6.60787344,54.43450546,19.20180511,10.36816788,9.553218842
2010/9/30,,7.614943027,9.003553391,84.11251068,41.22979736,41.27060318,41.72976685,9.641406059,22.96603775,22.89511108,12.50544262,7.608403206,18.06879807,36.98527527,4.939674377,87.16238403,4.748476028,,,51.11009979,,,54.93805313,22.97487068,19.45271873,231.9627075,17.16557503,24.01392365,,6.552576542,54.29961014,19.11531258,10.29463482,9.528143883
2010/10/1,,7.614943027,8.964618683,84.43476868,41.39105988,41.27060318,41.49794388,9.669764519,22.92144394,22.89511108,12.48129559,7.62771368,18.01285553,37.03934097,5.04552412,85.54227448,4.733818531,,,51.11009979,,,53.53538132,22.83892632,19.45271873,237.2465668,17.14324951,24.01392365,,6.580224514,54.56942749,18.985569,10.31914616,9.528143883
2010/10/4,,7.587451458,9.091155052,84.75704956,41.7673378,41.20403671,41.32406235,9.244407654,22.83225632,22.66843033,12.48129559,7.72426796,18.06879807,36.49862289,5.063166142,87.48640442,4.733818531,,,50.89105225,,,54.47050095,22.83892632,19.40474701,226.1504364,17.25486565,24.5922718,,6.635520458,54.50197601,19.15855789,10.46621418,9.553218842
2010/10/5,,7.532472134,9.071687698,84.75704956,41.7135849,40.6715126,41.20814514,9.386194229,23.05522728,23.03112221,12.24112988,7.72426796,18.01285553,35.90382767,4.99259901,85.54227448,4.689850807,,,50.96406937,,,54.23672485,22.4764061,18.94901276,219.5456085,17.18789864,24.41624832,,6.552576542,54.50197601,19.89376259,10.34365749,9.477994919
2010/10/6,,7.642434597,9.14955616,82.82342529,41.65984344,41.13746643,42.01955414,9.272764206,23.36738396,23.16713524,12.31292152,7.704957485,18.1247406,35.90382767,5.04552412,86.51435089,4.777785778,,,51.03708267,,,55.17183304,22.58969498,19.47670555,217.9604034,17.34415245,24.64255905,,6.60787344,54.50197601,20.19649315,10.63778877,9.578292847
2010/10/7,,7.642434597,9.110622406,83.14570618,41.7673378,40.80463409,42.01955414,9.216051102,23.45657158,22.84977722,12.38536263,7.704957485,18.1247406,35.79568863,5.027882099,87.16238403,4.763130188,,,51.40214539,,,55.17183304,22.52171707,19.64460564,219.0171814,17.43343925,24.76828194,,6.635520458,54.63687515,19.89376259,10.63778877,9.829033852
2010/10/8,,7.669925213,8.915950775,82.82342529,41.65984344,41.13746643,41.84568405,9.187693596,23.23360062,22.48708344,12.33706856,7.704957485,17.95691872,35.57939911,4.974956512,84.89421082,4.777785778,,,52.42435455,,,55.40560913,22.52171707,19.59663582,216.6394043,17.09860992,24.41624832,,6.60787344,55.2439537,19.46128845,10.61327934,9.829033852
